P_CODE,FOKONTANY_,FKT_BNGRC_,C_FKT_BNGR,COM_PCODE,C_CODE_BNG,COMMUNE_NA,BNGRC_COM_,DIST_PCODE,DISTRICT_N,BNGRC_D_CO,BNGRC_DIS_,DIS_FKT,REG_PCODE,REGION_NAM,BNGRC_R_CO,BNGRC_REG_,REG_FKT_SH,PROV_CODE,OLD_PROVIN,MILIEU,OLD_DISTRI,SOURCE,Shape_Leng,Shape_Area,POP_GEOAPP,POP_GEOA_1,POP_GEOA_2,POP_GEOA_3,POP_GEOA_4,POP_GEOA_5,POP_GEOA_6,POP_GEOA_7,POP_GEOA_8,POP_GEOA_9,POP_GEOA10,POP_GEOA11,POP_GEOA12,POP_GEOA13,POP_GEOA14,POP_GEOA15,POP_GEOA16,POP_GEOA17,POP_GEOA18,name,liste_hopital,nb_hopital
MDG11103270005,Andranomasina,ANDRANOMASINA,"103270005",MDG11103270,"103270",Ambohimanjaka,AMBOHIMANJAKA,MDG11103,Ambohidratrimo,116.00000000000,AMBOHIDRATRIMO,AMBOHIDRATRIMO,MDG11,Analamanga,4.00000000000,ANALAMANGA,ANALAMANGA,"1",ANTANANARIVO,"2",,"BNGRC (National Disaster Management Office), Fokontany (adm4)  polygons cleaned and merged by OCHA in 2017",0.09466746078,0.00040463943,MG,Madagascar,MG13,Itasy,MG13112,Miarinarivo,MG13112050,Ambatomanjaka,MG13112050003,1923.000000000000000,1976.000000000000000,2030.000000000000000,2086.000000000000000,2143.000000000000000,2201.000000000000000,2260.000000000000000,2321.000000000000000,2384.000000000000000,2448.000000000000000,CSB2 Andranomasina,CSB2 Andranomasina,1
MDG11101001008,Amboasarikely Ambatomena,AMBOASARIKELY AMBATOMENA,"101001008",MDG11101001,"101001",1er Arrondissement,1ER ARRONDISSEMENT,MDG11101001,1er Arrondissement,101.00000000000,1ER ARRONDISSEMENT,1ER ARRONDISSEMENT,MDG11,Analamanga,4.00000000000,ANALAMANGA,ANALAMANGA,"1",ANTANANARIVO,"1",Antananarivo Renivohitra (MDG11101),Note that Communes (admin 3)  have become the District (admin 2) level in the old Antananarivo- Renivohitra district.  Therefore district codes have been made the same as the Commune Codes for Tana 1-6 (BNGRC district codes already include this change).*,0.01702854355,0.00001454044,MG,Madagascar,MG11,Analamanga,MG11101001A,1er Arrondissement,MG11101001,1er Arrondissement,MG11101001008,2322.000000000000000,2386.000000000000000,2452.000000000000000,2519.000000000000000,2587.000000000000000,2658.000000000000000,2729.000000000000000,2803.000000000000000,2879.000000000000000,2956.000000000000000,,"Cabinet Dentaire Dr Allain RAZAKATIANA, AromBio Shop & Massage, , Pharmacie d'Isoraka, , H. Labo, Dentiste Dr Hanitra RAZAFIMANJATO, ",8
MDG11101003014,Antanimena,ANTANIMENA,"101003014",MDG11101003,"101003",3e Arrondissement,3E ARRONDISSEMENT,MDG11101003,3e Arrondissement,103.00000000000,3E ARRONDISSEMENT,3E ARRONDISSEMENT,MDG11,Analamanga,4.00000000000,ANALAMANGA,ANALAMANGA,"1",ANTANANARIVO,"1",Antananarivo Renivohitra (MDG11101),Note that Communes (admin 3)  have become the District (admin 2) level in the old Antananarivo- Renivohitra district.  Therefore district codes have been made the same as the Commune Codes for Tana 1-6 (BNGRC district codes already include this change).*,0.01583839754,0.00001175952,MG,Madagascar,MG51,Atsimo Andrefana,MG51521,Benenitra,MG51521031,Ianapera,MG51521031024,287.000000000000000,295.000000000000000,303.000000000000000,311.000000000000000,320.000000000000000,328.000000000000000,337.000000000000000,346.000000000000000,356.000000000000000,365.000000000000000,CSB II Antanimena,"Cabinet Dentaire et d'orthodontie spécialisé ANDRIAMBOLOLO-NIVO, FUNHECE | Antanimena, Cabinet Dentaire Randrianarivony Jouet, D'Antanimena, Pharmacie Croix du Sud, CSB II Antanimena",6
MDG11117450001,Ambalavao,AMBALAVAO,"117450001",MDG11117450,"117450",Ambalavao,AMBALAVAO,MDG11117,Antananarivo Atsimondrano,132.00000000000,ANTANANARIVO ATSIMONDRANO,ANTANANARIVO ATSIMONDRANO,MDG11,Analamanga,4.00000000000,ANALAMANGA,ANALAMANGA,"1",ANTANANARIVO,"2",,"BNGRC (National Disaster Management Office), Fokontany (adm4)  polygons cleaned and merged by OCHA in 2017",0.03019304237,0.00004794416,MG,Madagascar,MG42,Sofia,MG42414,Bealanana,MG42414213,Ambalaromba,MG42414213004,895.000000000000000,920.000000000000000,945.000000000000000,971.000000000000000,997.000000000000000,1024.000000000000000,1052.000000000000000,1080.000000000000000,1110.000000000000000,1140.000000000000000,CSB II Ambalavao,CSB II Ambalavao,1
MDG11103210014,Ambatomitsangana,AMBATOMITSANGANA,"103210014",MDG11103210,"103210",Ampanotokana,AMPANOTOKANA,MDG11103,Ambohidratrimo,116.00000000000,AMBOHIDRATRIMO,AMBOHIDRATRIMO,MDG11,Analamanga,4.00000000000,ANALAMANGA,ANALAMANGA,"1",ANTANANARIVO,"2",,"BNGRC (National Disaster Management Office), Fokontany (adm4)  polygons cleaned and merged by OCHA in 2017",0.16487545175,0.00079454677,MG,Madagascar,MG51,Atsimo Andrefana,MG51506,Betioky Atsimo,MG51506111,Tongobory,MG51506111007,244.000000000000000,251.000000000000000,258.000000000000000,265.000000000000000,272.000000000000000,279.000000000000000,287.000000000000000,295.000000000000000,303.000000000000000,311.000000000000000,CSB 1 Ambatomitsangana,CSB 1 Ambatomitsangana,1
MDG11117390001,Anjomakely,ANJOMAKELY,"117390001",MDG11117390,"117390",Bongatsara,BONGATSARA,MDG11117,Antananarivo Atsimondrano,132.00000000000,ANTANANARIVO ATSIMONDRANO,ANTANANARIVO ATSIMONDRANO,MDG11,Analamanga,4.00000000000,ANALAMANGA,ANALAMANGA,"1",ANTANANARIVO,"2",,"BNGRC (National Disaster Management Office), Fokontany (adm4)  polygons cleaned and merged by OCHA in 2017",0.11421917220,0.00033883353,MG,Madagascar,MG22,Amoron I Mania,MG22204,Fandriana,MG22204010,Fandriana,MG22204010006,775.000000000000000,796.000000000000000,818.000000000000000,841.000000000000000,864.000000000000000,887.000000000000000,911.000000000000000,936.000000000000000,961.000000000000000,987.000000000000000,CSB II Anjomakely,CSB II Anjomakely,1
MDG11101004012,Mahamasina Atsimo,MAHAMASINA ATSIMO,"101004012",MDG11101004,"101004",4e Arrondissement,4E ARRONDISSEMENT,MDG11101004,4e Arrondissement,104.00000000000,4E ARRONDISSEMENT,4E ARRONDISSEMENT,MDG11,Analamanga,4.00000000000,ANALAMANGA,ANALAMANGA,"1",ANTANANARIVO,"1",Antananarivo Renivohitra (MDG11101),Note that Communes (admin 3)  have become the District (admin 2) level in the old Antananarivo- Renivohitra district.  Therefore district codes have been made the same as the Commune Codes for Tana 1-6 (BNGRC district codes already include this change).*,0.03736968657,0.00004525136,MG,Madagascar,MG11,Analamanga,MG11101004A,4e Arrondissement,MG11101004,4e Arrondissement,MG11101004012,7254.000000000000000,7454.000000000000000,7659.000000000000000,7869.000000000000000,8083.000000000000000,8303.000000000000000,8527.000000000000000,8757.000000000000000,8993.000000000000000,9236.000000000000000,CSB II Mahamasina,"Pharmacie de Mahamasina, CSB II Mahamasina",2
MDG11115032005,Antandrokomby II,ANTANDROKOMBY II,"115032005",MDG11115032,"115032",Andohariana,ANDOHARIANA,MDG11115,Andramasina,125.00000000000,ANDRAMASINA,ANDRAMASINA,MDG11,Analamanga,4.00000000000,ANALAMANGA,ANALAMANGA,"1",ANTANANARIVO,"2",,"BNGRC (National Disaster Management Office), Fokontany (adm4)  polygons cleaned and merged by OCHA in 2017",0.06198722511,0.00019078704,MG,Madagascar,MG33,Alaotra Mangoro,MG33314,Moramanga,MG33314190,Beforona,MG33314190003,1027.000000000000000,1055.000000000000000,1084.000000000000000,1114.000000000000000,1144.000000000000000,1175.000000000000000,1207.000000000000000,1240.000000000000000,1273.000000000000000,1308.000000000000000,,,0
MDG11115032006,Beravina,BERAVINA,"115032006",MDG11115032,"115032",Andohariana,ANDOHARIANA,MDG11115,Andramasina,125.00000000000,ANDRAMASINA,ANDRAMASINA,MDG11,Analamanga,4.00000000000,ANALAMANGA,ANALAMANGA,"1",ANTANANARIVO,"2",,"BNGRC (National Disaster Management Office), Fokontany (adm4)  polygons cleaned and merged by OCHA in 2017",0.11025651188,0.00047137374,MG,Madagascar,MG44,Melaky,MG44422,Morafenobe,MG44422050,Beravina,MG44422050001,2589.000000000000000,2660.000000000000000,2734.000000000000000,2809.000000000000000,2885.000000000000000,2963.000000000000000,3043.000000000000000,3125.000000000000000,3210.000000000000000,3296.000000000000000,,,0
MDG11117170003,Belambanana,BELAMBANANA,"117170003",MDG11117170,"117170",Andoharanofotsy,ANDOHARANOFOTSY,MDG11117,Antananarivo Atsimondrano,132.00000000000,ANTANANARIVO ATSIMONDRANO,ANTANANARIVO ATSIMONDRANO,MDG11,Analamanga,4.00000000000,ANALAMANGA,ANALAMANGA,"1",ANTANANARIVO,"2",,"BNGRC (National Disaster Management Office), Fokontany (adm4)  polygons cleaned and merged by OCHA in 2017",0.03175486698,0.00003695816,MG,Madagascar,MG11,Analamanga,MG11117,Antananarivo Atsimondrano,MG11117170,Andoharanofotsy,MG11117170003,4310.000000000000000,4429.000000000000000,4551.000000000000000,4676.000000000000000,4803.000000000000000,4933.000000000000000,5066.000000000000000,5203.000000000000000,5343.000000000000000,5488.000000000000000,,,0
MDG11115032001,Andohariana,ANDOHARIANA,"115032001",MDG11115032,"115032",Andohariana,ANDOHARIANA,MDG11115,Andramasina,125.00000000000,ANDRAMASINA,ANDRAMASINA,MDG11,Analamanga,4.00000000000,ANALAMANGA,ANALAMANGA,"1",ANTANANARIVO,"2",,"BNGRC (National Disaster Management Office), Fokontany (adm4)  polygons cleaned and merged by OCHA in 2017",0.10370983987,0.00036689427,MG,Madagascar,MG22,Amoron I Mania,MG22204,Fandriana,MG22204130,Ankarinoro,MG22204130005,437.000000000000000,449.000000000000000,461.000000000000000,474.000000000000000,487.000000000000000,500.000000000000000,514.000000000000000,528.000000000000000,542.000000000000000,556.000000000000000,,,0
MDG11101003008,Ankadifotsy Befelatanana,ANKADIFOTSY BEFELATANANA,"101003008",MDG11101003,"101003",3e Arrondissement,3E ARRONDISSEMENT,MDG11101003,3e Arrondissement,103.00000000000,3E ARRONDISSEMENT,3E ARRONDISSEMENT,MDG11,Analamanga,4.00000000000,ANALAMANGA,ANALAMANGA,"1",ANTANANARIVO,"1",Antananarivo Renivohitra (MDG11101),Note that Communes (admin 3)  have become the District (admin 2) level in the old Antananarivo- Renivohitra district.  Therefore district codes have been made the same as the Commune Codes for Tana 1-6 (BNGRC district codes already include this change).*,0.01391268425,0.00000824512,MG,Madagascar,MG11,Analamanga,MG11101003A,3e Arrondissement,MG11101003,3e Arrondissement,MG11101003008,5197.000000000000000,5340.000000000000000,5487.000000000000000,5638.000000000000000,5791.000000000000000,5948.000000000000000,6109.000000000000000,6274.000000000000000,6443.000000000000000,6617.000000000000000,,,0
MDG11115010008,Ambohimarina,AMBOHIMARINA,"115010008",MDG11115010,"115010",Andramasina,ANDRAMASINA,MDG11115,Andramasina,125.00000000000,ANDRAMASINA,ANDRAMASINA,MDG11,Analamanga,4.00000000000,ANALAMANGA,ANALAMANGA,"1",ANTANANARIVO,"2",,"BNGRC (National Disaster Management Office), Fokontany (adm4)  polygons cleaned and merged by OCHA in 2017",0.20960781713,0.00289725575,MG,Madagascar,MG72,Sava,MG72712,Andapa,MG72712230,Ambodiangezoka,MG72712230014,2276.000000000000000,2339.000000000000000,2403.000000000000000,2469.000000000000000,2536.000000000000000,2605.000000000000000,2675.000000000000000,2748.000000000000000,2822.000000000000000,2898.000000000000000,,,0
MDG11102430017,Andriampamaky,ANDRIAMPAMAKY,"102430017",MDG11102430,"102430",Ankadinandriana,ANKADINANDRIANA,MDG11102,Antananarivo Avaradrano,133.00000000000,ANTANANARIVO AVARADRANO,ANTANANARIVO AVARADRANO,MDG11,Analamanga,4.00000000000,ANALAMANGA,ANALAMANGA,"1",ANTANANARIVO,"2",,"BNGRC (National Disaster Management Office), Fokontany (adm4)  polygons cleaned and merged by OCHA in 2017",0.12895848187,0.00083815636,MG,Madagascar,MG11,Analamanga,MG11106,Manjakandriana,MG11106290,Ambohitrony,MG11106290001,1201.000000000000000,1234.000000000000000,1268.000000000000000,1303.000000000000000,1338.000000000000000,1375.000000000000000,1412.000000000000000,1450.000000000000000,1489.000000000000000,1529.000000000000000,,,0
MDG11102430016,Miorikampoza,MIORIKAMPOZA,"102430016",MDG11102430,"102430",Ankadinandriana,ANKADINANDRIANA,MDG11102,Antananarivo Avaradrano,133.00000000000,ANTANANARIVO AVARADRANO,ANTANANARIVO AVARADRANO,MDG11,Analamanga,4.00000000000,ANALAMANGA,ANALAMANGA,"1",ANTANANARIVO,"2",,"BNGRC (National Disaster Management Office), Fokontany (adm4)  polygons cleaned and merged by OCHA in 2017",0.18026196892,0.00168951032,MG,Madagascar,MG11,Analamanga,MG11102,Antananarivo Avaradrano,MG11102430,Ankadinandriana,MG11102430016,1694.000000000000000,1741.000000000000000,1789.000000000000000,1838.000000000000000,1888.000000000000000,1939.000000000000000,1991.000000000000000,2045.000000000000000,2100.000000000000000,2157.000000000000000,,,0
MDG11115010004,Ambohijafy,AMBOHIJAFY,"115010004",MDG11115010,"115010",Andramasina,ANDRAMASINA,MDG11115,Andramasina,125.00000000000,ANDRAMASINA,ANDRAMASINA,MDG11,Analamanga,4.00000000000,ANALAMANGA,ANALAMANGA,"1",ANTANANARIVO,"2",,"BNGRC (National Disaster Management Office), Fokontany (adm4)  polygons cleaned and merged by OCHA in 2017",0.14080854609,0.00119628562,MG,Madagascar,MG21,Haute Matsiatra,MG21205,Ambalavao,MG21205170,Mahazony,MG21205170009,212.000000000000000,218.000000000000000,224.000000000000000,230.000000000000000,236.000000000000000,243.000000000000000,249.000000000000000,256.000000000000000,263.000000000000000,270.000000000000000,,,0
MDG11115010005,Ambohitrandraina,AMBOHITRANDRAINA,"115010005",MDG11115010,"115010",Andramasina,ANDRAMASINA,MDG11115,Andramasina,125.00000000000,ANDRAMASINA,ANDRAMASINA,MDG11,Analamanga,4.00000000000,ANALAMANGA,ANALAMANGA,"1",ANTANANARIVO,"2",,"BNGRC (National Disaster Management Office), Fokontany (adm4)  polygons cleaned and merged by OCHA in 2017",0.07766490683,0.00028934238,MG,Madagascar,MG13,Itasy,MG13105,Arivonimamo,MG13105230,Ambohimandry,MG13105230018,1006.000000000000000,1034.000000000000000,1062.000000000000000,1091.000000000000000,1121.000000000000000,1151.000000000000000,1183.000000000000000,1214.000000000000000,1247.000000000000000,1281.000000000000000,,,0
MDG11115010002,Ankorona,ANKORONA,"115010002",MDG11115010,"115010",Andramasina,ANDRAMASINA,MDG11115,Andramasina,125.00000000000,ANDRAMASINA,ANDRAMASINA,MDG11,Analamanga,4.00000000000,ANALAMANGA,ANALAMANGA,"1",ANTANANARIVO,"2",,"BNGRC (National Disaster Management Office), Fokontany (adm4)  polygons cleaned and merged by OCHA in 2017",0.15762262119,0.00148659673,MG,Madagascar,MG11,Analamanga,MG11115,Andramasina,MG11115010,Andramasina,MG11115010002,2542.000000000000000,2612.000000000000000,2684.000000000000000,2758.000000000000000,2833.000000000000000,2909.000000000000000,2988.000000000000000,3069.000000000000000,3152.000000000000000,3237.000000000000000,,,0
MDG11115010003,Ambodivato,AMBODIVATO,"115010003",MDG11115010,"115010",Andramasina,ANDRAMASINA,MDG11115,Andramasina,125.00000000000,ANDRAMASINA,ANDRAMASINA,MDG11,Analamanga,4.00000000000,ANALAMANGA,ANALAMANGA,"1",ANTANANARIVO,"2",,"BNGRC (National Disaster Management Office), Fokontany (adm4)  polygons cleaned and merged by OCHA in 2017",0.10229503439,0.00035853850,MG,Madagascar,MG72,Sava,MG72711,Sambava,MG72711450,Ambatoafo,MG72711450008,240.000000000000000,247.000000000000000,253.000000000000000,260.000000000000000,267.000000000000000,275.000000000000000,282.000000000000000,290.000000000000000,298.000000000000000,306.000000000000000,,,0
MDG11115010006,Ambalavao Firaisana,AMBALAVAO FIRAISANA,"115010006",MDG11115010,"115010",Andramasina,ANDRAMASINA,MDG11115,Andramasina,125.00000000000,ANDRAMASINA,ANDRAMASINA,MDG11,Analamanga,4.00000000000,ANALAMANGA,ANALAMANGA,"1",ANTANANARIVO,"2",,"BNGRC (National Disaster Management Office), Fokontany (adm4)  polygons cleaned and merged by OCHA in 2017",0.11823179589,0.00090883958,MG,Madagascar,MG11,Analamanga,MG11115,Andramasina,MG11115010,Andramasina,MG11115010006,1723.000000000000000,1771.000000000000000,1819.000000000000000,1869.000000000000000,1920.000000000000000,1972.000000000000000,2025.000000000000000,2080.000000000000000,2136.000000000000000,2194.000000000000000,,,0
MDG11115010009,Bemalaza,BEMALAZA,"115010009",MDG11115010,"115010",Andramasina,ANDRAMASINA,MDG11115,Andramasina,125.00000000000,ANDRAMASINA,ANDRAMASINA,MDG11,Analamanga,4.00000000000,ANALAMANGA,ANALAMANGA,"1",ANTANANARIVO,"2",,"BNGRC (National Disaster Management Office), Fokontany (adm4)  polygons cleaned and merged by OCHA in 2017",0.15976803926,0.00129945076,MG,Madagascar,MG11,Analamanga,MG11115,Andramasina,MG11115010,Andramasina,MG11115010009,1690.000000000000000,1737.000000000000000,1784.000000000000000,1833.000000000000000,1883.000000000000000,1934.000000000000000,1987.000000000000000,2040.000000000000000,2095.000000000000000,2152.000000000000000,,,0
MDG11115010001,Andramasina,ANDRAMASINA,"115010001",MDG11115010,"115010",Andramasina,ANDRAMASINA,MDG11115,Andramasina,125.00000000000,ANDRAMASINA,ANDRAMASINA,MDG11,Analamanga,4.00000000000,ANALAMANGA,ANALAMANGA,"1",ANTANANARIVO,"2",,"BNGRC (National Disaster Management Office), Fokontany (adm4)  polygons cleaned and merged by OCHA in 2017",0.12650981090,0.00068028781,MG,Madagascar,MG11,Analamanga,MG11115,Andramasina,MG11115010,Andramasina,MG11115010001,2031.000000000000000,2087.000000000000000,2144.000000000000000,2203.000000000000000,2263.000000000000000,2325.000000000000000,2387.000000000000000,2452.000000000000000,2518.000000000000000,2586.000000000000000,,,0
MDG11115010007,Antanetibe Firaisana,ANTANETIBE FIRAISANA,"115010007",MDG11115010,"115010",Andramasina,ANDRAMASINA,MDG11115,Andramasina,125.00000000000,ANDRAMASINA,ANDRAMASINA,MDG11,Analamanga,4.00000000000,ANALAMANGA,ANALAMANGA,"1",ANTANANARIVO,"2",,"BNGRC (National Disaster Management Office), Fokontany (adm4)  polygons cleaned and merged by OCHA in 2017",0.10668793753,0.00070008014,MG,Madagascar,MG11,Analamanga,MG11115,Andramasina,MG11115010,Andramasina,MG11115010007,1800.000000000000000,1850.000000000000000,1901.000000000000000,1953.000000000000000,2006.000000000000000,2060.000000000000000,2116.000000000000000,2173.000000000000000,2232.000000000000000,2292.000000000000000,,,0
MDG11115032004,Antandrokomby I,ANTANDROKOMBY I,"115032004",MDG11115032,"115032",Andohariana,ANDOHARIANA,MDG11115,Andramasina,125.00000000000,ANDRAMASINA,ANDRAMASINA,MDG11,Analamanga,4.00000000000,ANALAMANGA,ANALAMANGA,"1",ANTANANARIVO,"2",,"BNGRC (National Disaster Management Office), Fokontany (adm4)  polygons cleaned and merged by OCHA in 2017",0.13041837401,0.00094039265,MG,Madagascar,MG11,Analamanga,MG11115,Andramasina,MG11115032,Andohariana,MG11115032004,1167.000000000000000,1199.000000000000000,1232.000000000000000,1266.000000000000000,1300.000000000000000,1336.000000000000000,1372.000000000000000,1409.000000000000000,1447.000000000000000,1486.000000000000000,,,0
MDG11115032003,Ambatofotsy,AMBATOFOTSY,"115032003",MDG11115032,"115032",Andohariana,ANDOHARIANA,MDG11115,Andramasina,125.00000000000,ANDRAMASINA,ANDRAMASINA,MDG11,Analamanga,4.00000000000,ANALAMANGA,ANALAMANGA,"1",ANTANANARIVO,"2",,"BNGRC (National Disaster Management Office), Fokontany (adm4)  polygons cleaned and merged by OCHA in 2017",0.18970372299,0.00155620600,MG,Madagascar,MG72,Sava,MG72710,Antalaha,MG72710130,Marofinaritra,MG72710130002,480.000000000000000,493.000000000000000,507.000000000000000,521.000000000000000,535.000000000000000,549.000000000000000,564.000000000000000,579.000000000000000,595.000000000000000,611.000000000000000,,,0
MDG11107290005,Bemandotra,BEMANDOTRA,"107290005",MDG11107290,"107290",Androvakely,ANDROVAKELY,MDG11107,Anjozorobe,126.00000000000,ANJOZOROBE,ANJOZOROBE,MDG11,Analamanga,4.00000000000,ANALAMANGA,ANALAMANGA,"1",ANTANANARIVO,"2",,"BNGRC (National Disaster Management Office), Fokontany (adm4)  polygons cleaned and merged by OCHA in 2017",0.31955785326,0.00380868759,MG,Madagascar,MG11,Analamanga,MG11107,Anjozorobe,MG11107290,Androvakely,MG11107290005,770.000000000000000,791.000000000000000,813.000000000000000,835.000000000000000,858.000000000000000,881.000000000000000,905.000000000000000,930.000000000000000,955.000000000000000,980.000000000000000,,,0
